name,priceNormal,priceWithoutax,branch,link
"Bull Snort Cowboy Cayenne Pepper Hot Sauce, 5oz.",$6.50,$5.95,Bull Snort,https://www.hotsauce.com/bull-snort-cowboy-cayenne-pepper-hot-sauce/
"Butt Pucker XX Hot Sauce, 5.7oz.",$9.50,$8.95,Professor Payne,https://www.hotsauce.com/butt-pucker-xx-hot-sauce/
"Butt Twister Butt Blazin Fire Sauce, 5oz.",$7.50,$6.95,CaJohns,https://www.hotsauce.com/butt-twister-butt-blazin-fire-sauce/
"CaBoom! Gourmet Hot Sauce, 5oz.",$7.50,$6.95,CaJohns,https://www.hotsauce.com/caboom-gourmet-hot-sauce/
"CaJohn's Trouble Bubble Gum with Pure 16 Million, 5g.",$20.00,$15.95,CaJohns,https://www.hotsauce.com/Cajohns-Trouble-Bubble-Gum-With-Pure-16-Million/
"CamelToe Chipotle Mango Hot Sauce, 5oz.",$6.50,$5.95,HotSauce,https://www.hotsauce.com/cameltoe-chipotle-mango-hot-sauce/
"Cheech 3 Pack Hot Sauce Gift Set, 3/5oz.",$19.00,$16.95,Cheech Sauces,https://www.hotsauce.com/cheech-3-pack-hot-sauce-gift-set/
"Chicken Shit Poultry Seasoning, 12oz.",$15.50,$13.95,Special Shit,https://www.hotsauce.com/chicken-shit-poultry-seasoning/
"Choke Your Chicken Garlic Habanero Hot Sauce, 5oz.",$9.50,$7.95,HotSauce,https://www.hotsauce.com/choke-your-chicken-garlic-habanero-hot-sauce/
"Choke Your Chicken Wing Sauce w/ Giant Chicken Keychain, 12oz.",$10.50,$8.95,HotSauce,https://www.hotsauce.com/choke-your-chicken-wing-sauce-giant-chicken-keychain/
"Colon Blow Red Habanero Enima, 5oz.",$8.50,$7.95,HotSauce,https://www.hotsauce.com/colon-blow-red-habanero-enima/
"Colon Cleaner (Professor Phardtpounders), 5.7oz.",$9.50,$8.95,HotSauce,https://www.hotsauce.com/Colon-Cleaner-Professor-Phardtpounders/
"Crapper Jon's Ultra Hot Sauce, 5oz.",$7.50,$6.95,HotSauce,https://www.hotsauce.com/crapper-jons-ultra-hot-sauce/
"Crazy Jerry's Brain Damage Mind Blowin Hot Sauce, 5oz.",$9.00,$7.95,Crazy Jerrys,https://www.hotsauce.com/crazy-jerrys-brain-damage-mind-blowin-hot-sauce/
"Day Of The Dead w/ Skeleton Keychain, 5oz.",$8.50,$7.95,Captain Thoms,https://www.hotsauce.com/day-of-the-dead-skeleton-keychain/
"Delicious Suffering Hot Sauce, 5oz.",$7.00,$6.49,HotSauce,https://www.hotsauce.com/delicious-suffering-hot-sauce/
"Democrats: We're not perfect, but They're Nuts! Democrats Hot Sauce, 5oz.",$7.00,$6.49,Hot Sauce Fanatics,https://www.hotsauce.com/democrats-were-not-perfect-but-theyre-nuts-democrats-hot-sauce/
"Dip Shit For Fruit, .75oz.",$5.50,$4.95,Special Shit,https://www.hotsauce.com/dip-shit-for-fruit/
"Dip Shit For Vegetables, .75oz.",$5.50,$4.95,Special Shit,https://www.hotsauce.com/dip-shit-for-vegetables/
"Don't Be A Chicken Shit Hot Sauce, 5oz.",$6.50,$5.95,Tijuana Flats,https://www.hotsauce.com/dont-be-a-chicken-shit-hot-sauce/
"Don't Fuck With Me I'm Hot XXX Extract Hot Sauce, 5oz.",$8.50,$7.95,Hot Sauce Fanatics,https://www.hotsauce.com/dont-fuck-with-me-im-hot-xxx-extract-hot-sauce/
"Dr. Assburn's Fire Roasted Habanero Pepper Sauce, 5.7oz.",$9.50,$8.95,HotSauce,https://www.hotsauce.com/dr-assburns-fire-roasted-habanero-pepper-sauce/
"Fanny Fart Hot Sauce, 5oz.",$6.50,$5.95,CaJohns,https://www.hotsauce.com/Fanny-Fart-Hot-Sauce/
"Flamin' Flatulence X-Hot Hot Sauce, 5.7oz.",$8.50,$7.95,Professor Payne,https://www.hotsauce.com/flamin-flatulence-x-hot-hot-sauce/
"Frosty's Demise Habanero Hot Sauce, 5oz. (Seasonal)",$7.00,$6.49,Hot Sauce Fanatics,https://www.hotsauce.com/frostys-demise-habanero-hot-sauce/
"Fuckin' Hot Sauces Gift Box, 4/5oz.",$31.50,$27.95,HotSauce,https://www.hotsauce.com/fuckin-hot-sauces-gift-box/
"Habanero Punch T.K.O. Hot Sauce, 5oz.",$8.50,$7.95,HotSauce,https://www.hotsauce.com/habanero-punch-t-k-o-hot-sauce/
"Habanero Seasoning from Hell, 4.25oz.",$8.00,$7.49,Habanero From Hell,https://www.hotsauce.com/habanero-seasoning-from-hell/
"Hemorrhoid Helper Burns Both Ways Hot Sauce, 5oz.",$7.50,$6.95,FireWorks,https://www.hotsauce.com/hemorrhoid-helper-burns-both-ways-hot-sauce/
"Hot 'N Horny Scorching Hot Sauce, 5oz.",$6.50,$5.95,HotSauce,https://www.hotsauce.com/hot-n-horny-scorching-hot-sauce/
"I Am Sofa King Stew Ped Hot Sauce, 5oz.",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/i-am-sofa-king-stew-ped-hot-sauce/
"Keep Calm and Pour More Cayenne On Hot Sauce, 5oz.",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/keep-calm-and-pour-more-cayenne-on-hot-sauce/
"Keep Calm and Pour More Chipotle On Hot Sauce, 5oz.",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/keep-calm-and-pour-more-chipotle-on-hot-sauce/
"Keep Calm and Pour More Habanero On Hot Sauce, 5oz.",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/keep-calm-and-pour-more-habanero-on-hot-sauce/
"Larry's Hot Pussy Juice, 5oz.",$7.50,$6.95,HotSauce,https://www.hotsauce.com/larrys-hot-pussy-juice-hot-sauce/
"Mad Cat Hot Sauce, Not For PussyCats!, 5oz.",$7.50,$6.95,FireWorks,https://www.hotsauce.com/mad-cat-hot-sauce-not-for-pussycats/
"Mean Green Motherfucker Hot Sauce, 5oz.",$6.50,$5.95,HotSauce,https://www.hotsauce.com/mean-green-motherfucker-hot-sauce/
"Megasoreass Hot Sauce, 5oz.",$6.50,$5.95,HotSauce,https://www.hotsauce.com/megasoreass-hot-sauce/
"Merry Christmas Hot Sauce, 5oz. (Seasonal)",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/merry-christmas-hot-sauce/
"Merry Fuckin' Christmas Hot Sauce, 5oz. (Seasonal)",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/merry-fuckin-christmas-hot-sauce/
"Naughty Christmas Hot Sauce, 5oz. (Seasonal)",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/naughty-christmas-hot-sauce/
"Nice Christmas Hot Sauce, 5oz. (Seasonal)",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/nice-christmas-hot-sauce/
"Ole Fart Hot Sauce, 5oz.",$6.50,$5.95,FireWorks,https://www.hotsauce.com/ole-fart-hot-sauce/
"Pain In The Ass Hot Pepper Sauce, 5oz.",$6.50,$5.95,FireWorks,https://www.hotsauce.com/pain-in-the-ass-hot-pepper-sauce/
"Perky Pecker Coffee Co. Caffenis Erectus Coffee Pods, 12 Pods.",$13.00,$10.95,Perky Pecker Coffee Co,https://www.hotsauce.com/perky-pecker-coffee-co-caffenis-erectus-coffee-pods/
"Perky Pecker Coffee Co. Get Up and Go Coffee Pods, 12 Pods.",$13.00,$10.95,Perky Pecker Coffee Co,https://www.hotsauce.com/perky-pecker-coffee-co-get-up-and-go-coffee-pods/
"Perky Pecker Coffee Co. Kick in the Hazelnuts Coffee Pods, 12 Pods.",$13.00,$10.95,Perky Pecker Coffee Co,https://www.hotsauce.com/perky-pecker-coffee-co-kick-in-the-hazelnuts-coffee-pods/
"Perky Pecker Coffee Co. Stiffie Coffee Pods, 12 Pods.",$13.00,$10.95,Perky Pecker Coffee Co,https://www.hotsauce.com/Perky-Pecker-Coffee-Co-Stiffie-Coffee-Pods/
"PETA (People for Eating Tasty Animals) Steak Sauce, 10oz.",$7.50,$6.95,PETA Sauces,https://www.hotsauce.com/peta-people-for-eating-tasty-animals-steak-sauce/
"PETA Garlic Habanero Hot Sauce, 5oz.",$5.50,$4.95,PETA Sauces,https://www.hotsauce.com/peta-garlic-habanero-hot-sauce/
"Pittsburgh Sucks! Hot Sauce, 5oz.",$6.50,$5.95,HotSauce,https://www.hotsauce.com/pittsburgh-sucks-hot-sauce/
"Queen Of Farts Hot Sauce, 5oz.",$7.00,$5.95,CaJohns,https://www.hotsauce.com/queen-of-farts-hot-sauce/
"Raised Right Republican Hot Sauce, 5oz.",$7.00,$6.49,Hot Sauce Fanatics,https://www.hotsauce.com/raised-right-republican-hot-sauce/
"Rebel Yell Redneck Hot Sauce, 5oz.",$6.50,$5.95,FireWorks,https://www.hotsauce.com/ass-whoopin-redneck-hot-sauce/
"Rectal Revenge Hot Sauce, 5oz.",$6.50,$5.95,HotSauce,https://www.hotsauce.com/rectal-revenge-hot-sauce/
"Rectal Rocket Fuel Island Jerk Hot Sauce, 5oz.",$7.00,$6.49,HotSauce,https://www.hotsauce.com/rectal-rocket-fuel-island-jerk-hot-sauce/
"Red Rectum Hot Sauce, 5oz.",$6.50,$5.95,FireWorks,https://www.hotsauce.com/red-rectum-hot-sauce/
"Red Rectum Revenge Hot Sauce, 5oz.",$6.50,$5.95,FireWorks,https://www.hotsauce.com/red-rectum-revenge-hot-sauce/
"Reindeer Union Coalition Hot Sauce, 5oz. (Seasonal)",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/reindeer-union-coalition-hot-sauce/
"Rudolph the Red-Assed Reindeer Cajun Hot Sauce, 5oz. (Seasonal)",$7.50,$6.95,Hot Sauce Fanatics,https://www.hotsauce.com/rudolph-the-red-assed-reindeer-cajun-hot-sauce/
"Santa Baby Hot Sauce, 5oz. (Seasonal)",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/santa-baby-hot-sauce/
"Santa Baby! XMas Hot Sauce Gift Set, 4/5oz. (Seasonal)",$24.00,$23.80,Hot Sauce Fanatics,https://www.hotsauce.com/santa-baby-xmas-hot-sauce-gift-set/
"Santa's Chimney Reigniter Hot Sauce, 5oz. (Seasonal)",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/santas-chimney-reigniter-hot-sauce/
"Santa's Smokin' Chimney Red Habanero Hot Sauce, 5oz. (Seasonal)",$7.50,$6.95,Hot Sauce Fanatics,https://www.hotsauce.com/santas-smokin-chimney-red-habanero-hot-sauce/
"Santa, Rudolph and Frosty Complete Holiday Gift Set, 5/5oz. (Seasonal)",$34.50,$32.29,Hot Sauce Fanatics,https://www.hotsauce.com/santa-rudolph-and-frosty-complete-holiday-gift-set/
"Screaming Sphincter Cayenne Pepper Sauce, 5oz.",$7.00,$6.49,Screaming Sphincter,https://www.hotsauce.com/screaming-sphincter-cayenne-pepper-sauce/
"Screaming Sphincter Habanero Pepper Sauce, 5oz.",$7.00,$5.95,Screaming Sphincter,https://www.hotsauce.com/screaming-sphincter-habanero-pepper-sauce/
"Screaming Sphincter Habanero Salsa, 16oz.",$8.00,$7.49,Screaming Sphincter,https://www.hotsauce.com/screaming-sphincter-habanero-salsa/
"Screaming Sphincter Jalapeno Pepper Sauce, 5oz.",$6.50,$5.95,Screaming Sphincter,https://www.hotsauce.com/screaming-sphincter-jalapeno-pepper-sauce/
"Screw Democrats Hot Sauce, 5oz.",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/screw-democrats-hot-sauce/
"Screw Republicans Hot Sauce, 5oz.",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/screw-republicans-hot-sauce/
"Seasons Greetings Hot Sauce, 5oz. (Seasonal)",$6.50,$5.95,Hot Sauce Fanatics,https://www.hotsauce.com/seasons-greetings-hot-sauce/
"See Dick Burn Hot Sauce, 5oz.",$5.50,$4.95,HotSauce,https://www.hotsauce.com/see-dick-burn-hot-sauce/
"See Dick, Jane and Spot Burn Gift Box Gift Set 3/5oz.",$16.50,$14.95,HotSauce,https://www.hotsauce.com/see-dick-jane-and-spot-burn-gift-box-gift-set/
"See Jane On Fire ""Burn Jane Burn"" Hot Sauce, 5oz.",$5.50,$4.95,HotSauce,https://www.hotsauce.com/see-jane-on-fire-burn-jane-burn-hot-sauce/
"See Spot In Heat Hot Sauce, 5oz.",$5.50,$4.95,HotSauce,https://www.hotsauce.com/see-spot-in-heat-hot-sauce/
"Shove Gun Control Up Your ASS Hot Sauce, 5oz.",$7.00,$6.49,Hot Sauce Fanatics,https://www.hotsauce.com/shove-gun-control-up-your-ass-hot-sauce/
"Sir Fartalot's Hot Sauce, 5oz.",$7.50,$6.95,CaJohns,https://www.hotsauce.com/sir-fartalots-hot-sauce/
"Slap Ya Mama Cajun Fish Fry, 12oz",$5.50,$4.95,Slap Ya Mama,https://www.hotsauce.com/slap-ya-mama-cajun-fish-fry/
"Slap Ya Mama Seafood Boil, 1lb.",$5.50,$4.95,Slap Ya Mama,https://www.hotsauce.com/slap-ya-mama-seafood-boil/
"Slap Your Mama Habanero Hot Sauce, 5.7oz.",$7.50,$6.95,Slap Your Mamma,https://www.hotsauce.com/slap-your-mama-habanero-hot-sauce/
"Slap Your Mama Red Edition Habanero Hot Sauce, 5.7oz.",$7.50,$6.95,Slap Your Mamma,https://www.hotsauce.com/slap-your-mama-red-edition-habanero-hot-sauce/
"Smack My Ass And Call Me Sally, Bangin' Chicken Sauce, 12oz.",$7.50,$6.95,Tijuana Flats,https://www.hotsauce.com/smack-my-ass-and-call-me-sally-bangin-chicken-sauce/
"Smack My Ass and Call Me Sally, Red Habanero Hot Sauce, 5oz.",$6.50,$5.95,Tijuana Flats,https://www.hotsauce.com/smack-my-ass-call-me-sally-red-habanero-hot-sauce/
"Smack My Ass and Call Me Sally, The Second Slapping Jalapeno Hot Sauce, 5oz.",$6.50,$5.95,Tijuana Flats,https://www.hotsauce.com/smack-my-ass-the-second-slapping-green-jalapeno-hot-sauce/
"Smack My Ass and Call Me Sally, The Slap Heard Around The World, 5oz.",$10.00,$8.95,Tijuana Flats,https://www.hotsauce.com/smack-my-ass-the-slap-heard-round-the-world-hot-sauce/
"Smack My Sweet Ass and Call Me Sally Hot Sauce, 15oz.",$9.50,$8.95,Tijuana Flats,https://www.hotsauce.com/smack-my-sweet-ass-and-call-me-sally-hot-sauce/
"Special Shit Seasoning, 13oz.",$15.50,$13.95,Special Shit,https://www.hotsauce.com/special-shit-seasoning/
"Sphincter Shrinker XXX Hot Sauce, 5.7oz.",$9.50,$8.95,Professor Payne,https://www.hotsauce.com/sphincter-shrinker-xxx-hot-sauce/
"Squeal Like A Pig Hillbilly Hot Sauce, 5oz.",$7.00,$6.49,HotSauce,https://www.hotsauce.com/squeal-like-a-pig-hillbilly-hot-sauce/
"The Cheech Gnarly Garlic Habanero Hot Sauce, 5oz.",$6.50,$5.95,Cheech Sauces,https://www.hotsauce.com/the-cheech-gnarly-garlic-habanero-hot-sauce/
"The Cheech Mojo Mango Habanero Hot Sauce, 5oz.",$6.50,$5.95,Cheech Sauces,https://www.hotsauce.com/the-cheech-mojo-mango-habanero-hot-sauce/
"The Cheech Smokin' Chipotle Hot Sauce, 5oz.",$6.50,$5.95,Cheech Sauces,https://www.hotsauce.com/the-cheech-smokin-chipotle-hot-sauce/
"The Hottest Fuckin' Nuts, 10oz.",$8.50,$7.95,Hottest FN,https://www.hotsauce.com/the-hottest-fuckin-nuts/
"The Toe of Satan Lollipop, .7oz.",$8.00,$7.49,HotSauce,https://www.hotsauce.com/the-toe-of-satan-lollipop/
"Toxic Waste Extract Hot Sauce, 5oz.",$9.50,$7.95,HotSauce,https://www.hotsauce.com/toxic-waste-extract-hot-sauce/
"Trailer Trash Hot Sauce, 5oz.",$5.50,$4.95,HotSauce,https://www.hotsauce.com/trailer-trash-hot-sauce/
"Wake The Fuck Up! Extra Strong Coffee, Ground, 1lb.",$12.50,$9.95,Hottest FN,https://www.hotsauce.com/wake-the-fuck-up-extra-strong-coffee/
"Weed Killer Hot Sauce, 5oz.",$7.50,$6.95,HotSauce,https://www.hotsauce.com/weed-killer-hot-sauce/
"Wet Fart XX Hot With Pooh Hot Sauce, 5oz.",$6.50,$5.95,Tahiti Joes,https://www.hotsauce.com/wet-fart-xx-hot-with-pooh-hot-sauce/
"White Zombie Hot Sauce, 5oz.",$8.50,$7.95,Captain Thoms,https://www.hotsauce.com/white-zombie-hot-sauce/
"Wimp Retardant X-Hot Hot Sauce, 5.7oz.",$8.50,$7.95,Professor Payne,https://www.hotsauce.com/wimp-retardant-x-hot-hot-sauce/
"Xtreme Hot Sauce, 6.75oz.",$8.50,$7.95,HotSauce,https://www.hotsauce.com/xtreme-hot-sauce/
