name,priceNormal,priceWithoutax,branch,link
"Hemorrhoid Helper Burns Both Ways Hot Sauce, 5oz.",$7.50,$6.95,FireWorks,https://www.hotsauce.com/hemorrhoid-helper-burns-both-ways-hot-sauce/
"Historic Lynchburg Tennessee Whiskey Jack in the Bean Sauce, 16oz.",$8.50,$7.95,Tennessee Whiskey,https://www.hotsauce.com/historic-lynchburg-tennessee-whiskey-jack-in-the-bean-sauce/
"Historic Lynchburg Tennessee Whiskey, Diabetic Friendly, Hot Gourmet Deli and Grillin Sauce, 16oz.",$7.50,$6.95,Tennessee Whiskey,https://www.hotsauce.com/historic-lynchburg-tennessee-whiskey-diabetic-friendly-hot-gourmet-deli-grillin-sauce/
"Historic Lynchburg Tennessee Whiskey, Diabetic Friendly, Mild Gourmet Deli & Grillin Sauce, 16oz.",$7.50,$6.95,Tennessee Whiskey,https://www.hotsauce.com/historic-lynchburg-tennessee-whiskey-diabetic-friendly-mild-gourmet-deli-grillin-sauce/
"Irish Scream Hot Sauce, 5oz.",$7.50,$6.95,CaJohns,https://www.hotsauce.com/irish-scream-hot-sauce/
"Kentucky Straight Bourbon Reaper Pepper Hot Sauce, 5oz.",$10.00,$8.95,Kentucky Straight,https://www.hotsauce.com/kentucky-straight-bourbon-reaper-pepper-hot-sauce/
"Mad Cat Hot Sauce, Not For PussyCats!, 5oz.",$7.50,$6.95,FireWorks,https://www.hotsauce.com/mad-cat-hot-sauce-not-for-pussycats/
"Mountain Man Chipotle BBQ Sauce, 12oz.",$7.50,$6.95,Mountain Man,https://www.hotsauce.com/mountain-man-chipotle-bbq-sauce/
"Pure Poison Hot Sauce, 5oz.",$8.50,$7.95,HotSauce,https://www.hotsauce.com/pure-poison-hot-sauce/
"Ring of Fire Asian Chile Marinade, 12.5oz.",$11.00,$9.95,Ring Of Fire,https://www.hotsauce.com/ring-of-fire-asian-chile-marinade/
"Satan's Blood Chile Extract, 1.35oz.",$27.00,$19.95,HotSauce,https://www.hotsauce.com/satans-blood-chile-extract/
"Satan's Ghost Pepper Sauce, 5.7oz.",$14.50,$10.95,HotSauce,https://www.hotsauce.com/satans-ghost-pepper-sauce/
"Satan's Rage Pepper Hot Sauce, 5.7oz.",$13.00,$10.95,HotSauce,https://www.hotsauce.com/satans-rage-pepper-hot-sauce/
"Sir Fartalot's Hot Sauce, 5oz.",$7.50,$6.95,CaJohns,https://www.hotsauce.com/sir-fartalots-hot-sauce/
"Swamp Honky Chipotle BBQ Sauce, 12oz.",$7.50,$6.95,HotSauce,https://www.hotsauce.com/swamp-honky-chipotle-bbq-sauce/
"Tahiti Joe's Ahi Of Kahuna XX Hot Sauce, 5oz.",$6.50,$5.95,Tahiti Joes,https://www.hotsauce.com/tahiti-joes-ahi-of-kahuna-xx-hot-sauce/
"Toxic Waste Extract Hot Sauce, 5oz.",$9.50,$7.95,HotSauce,https://www.hotsauce.com/toxic-waste-extract-hot-sauce/
"Wet Fart XX Hot With Pooh Hot Sauce, 5oz.",$6.50,$5.95,Tahiti Joes,https://www.hotsauce.com/wet-fart-xx-hot-with-pooh-hot-sauce/
